R_Peak_22,R_Trough_22,R_Peak_24,R_Trough_24,R_Peak_25,R_Trough_25,R_Peak_26,R_Trough_26,R_Peak_27,R_Trough_27,R_Peak_28,R_Trough_28,R_Peak_29,R_Trough_29,R_Peak_30,R_Trough_30,R_Peak_31,R_Trough_31,R_Peak_32,R_Trough_32,R_Peak_33,R_Trough_33,D_Peak_33,D_Trough_33,D_Peak_34,D_Trough_34,D_Peak_35,D_Trough_35,D_Peak_36,D_Trough_36,D_Peak_37,D_Trough_37,D_Peak_38,D_Trough_38,D_Peak_39,D_Trough_39,D_Peak_41,D_Trough_41,D_Peak_42,D_Trough_42,D_Peak_43,D_Trough_43,D_Peak_44,D_Trough_44,D_Peak_45,D_Trough_45,D_Peak_46,D_Trough_46,D_Peak_47,D_Trough_47,D_Peak_48,D_Trough_48,D_Peak_49,D_Trough_49,Fre_22,Fre_24,Fre_25,Fre_26,Fre_27,Fre_28,Fre_29,Fre_30,Fre_31,Fre_32,Fre_33,Fre_34,Fre_35,Fre_36,Fre_37,Fre_38,Fre_39,Fre_41,Fre_42,Fre_43,Fre_44,Fre_45,Fre_46,Fre_47,Fre_48,Fre_49,epsilon1,delta1
0.66677253,-0.3476513,0.70575662,-0.4050995,0.78338579,-0.4226605,0.68765426,-0.3585395,0.72656296,-0.4117087,0.79436418,-0.4507522,0.72752848,-0.3525471,0.78122927,-0.4280217,0.75353308,-0.4326925,0.97170793,-0.5712689,1,-0.4706255,1,0.2278732,0.98572348,0.22375459,0.97984611,0.22164428,0.97025762,0.21813172,0.98069528,0.21523314,0.83823808,0.18797738,0.82461168,0.18463218,0.79376266,0.17647665,0.77790167,0.17271354,0.76614198,0.16888756,0.75223731,0.16549185,0.74032759,0.16172083,0.72779249,0.1586534,0.71563619,0.15501062,0.70462209,0.15216106,0.6924327,0.14873515,0.947576771,0.901161604,0.908980602,0.827979124,0.8588557,0.892128105,0.794700667,0.829208754,0.865516345,0.896648889,0.99773043,0.87039484,1,0.79361616,0.99602147,0.7716522,0.75583011,0.73185285,0.7251162,0.71886821,0.71247316,0.7045552,0.69623605,0.68973645,0.68133647,0.67445896,0.102933234,-0.047211731
0.66760478,-0.347853,0.70661287,-0.4048196,0.78466226,-0.4230469,0.68827234,-0.3584593,0.7276048,-0.4125528,0.79554742,-0.4518559,0.72825143,-0.3534387,0.78195003,-0.4295579,0.75327182,-0.433815,0.97178838,-0.5731247,1,-0.470908,1,0.22790795,0.98520948,0.22364601,0.97866652,0.22136746,0.96837021,0.21769434,0.97807521,0.21463729,0.83554726,0.18725409,0.82183287,0.18386672,0.79185071,0.17582667,0.77648176,0.17215653,0.76490974,0.16837298,0.75135037,0.16505643,0.73958719,0.16132141,0.72734463,0.1583223,0.71532591,0.1547413,0.70444874,0.15192047,0.69251169,0.14854846,0.948193545,0.901582104,0.909331946,0.828024563,0.858972781,0.892510711,0.794872712,0.829534667,0.866012045,0.89668781,0.99814569,0.8704474,1,0.79400966,0.99533797,0.77104019,0.75547937,0.73312441,0.72664435,0.7201568,0.71331546,0.70513736,0.69689419,0.69075681,0.68280402,0.67616868,0.111403003,-0.020375465
0.66666132,-0.3472344,0.70555193,-0.404825,0.78307689,-0.422388,0.68724543,-0.3583638,0.72608982,-0.411625,0.79393539,-0.4505779,0.72696476,-0.35222,0.7806874,-0.4275351,0.75306742,-0.4318419,0.9713769,-0.5698039,1,-0.468992,1,0.22786975,0.9857059,0.22376358,0.97979051,0.22167064,0.97016307,0.21817646,0.98059263,0.21529081,0.83811115,0.18803602,0.82457313,0.18472603,0.79420096,0.17666075,0.77851751,0.17292891,0.76697043,0.16914606,0.75317543,0.16577319,0.74144912,0.16204085,0.72899198,0.15899081,0.71701066,0.15536196,0.70606927,0.1525481,0.69404128,0.14913215,0.947771931,0.901335011,0.909125668,0.828058426,0.858983193,0.892350793,0.794613034,0.829245374,0.865624565,0.896461451,0.99815816,0.87027905,1,0.79302317,0.99494295,0.7708866,0.75520447,0.73255441,0.72637589,0.72048959,0.71412266,0.70610589,0.69769231,0.69108871,0.68277636,0.67600678,0.165053062,-0.048372943
0.66609926,-0.3474775,0.70495919,-0.4051153,0.78220507,-0.4224761,0.68680381,-0.3586703,0.72554041,-0.4115462,0.79309467,-0.4502629,0.72656428,-0.3522517,0.78020542,-0.4271443,0.75300839,-0.4315077,0.9711164,-0.5693884,1,-0.469942,1,0.22785837,0.98588049,0.22379947,0.9801917,0.22176111,0.97080493,0.21832456,0.98144927,0.21548462,0.83895306,0.18830761,0.82517172,0.18494236,0.79327138,0.17654086,0.7769526,0.1726404,0.76479224,0.16869042,0.75057866,0.16518456,0.7382866,0.16130192,0.72551082,0.15815006,0.71297467,0.15443724,0.7018228,0.15149134,0.68919955,0.14801271,0.947447677,0.901060171,0.908928152,0.828001329,0.858906651,0.892159604,0.794602384,0.829098116,0.86532715,0.89654776,0.9978981,0.87040163,1,0.79255983,0.99522668,0.7708481,0.75483137,0.73095333,0.72453683,0.71866528,0.71234488,0.70420528,0.69520163,0.68796959,0.67923798,0.67218688,0.155811805,-0.05722074
0.66562283,-0.3468251,0.70451461,-0.40464,0.78169448,-0.4215527,0.68666068,-0.3578777,0.72506946,-0.4102112,0.79272626,-0.4489772,0.72635212,-0.3512157,0.78010085,-0.4260675,0.75343185,-0.4311577,0.97138253,-0.5690912,1,-0.4702671,1,0.22784264,0.98615735,0.22384941,0.98083287,0.22188546,0.97183447,0.21852691,0.98288691,0.21575006,0.84042851,0.18860784,0.82689478,0.18529434,0.79530584,0.17696033,0.77905022,0.17307452,0.76708685,0.16915802,0.75293131,0.16566283,0.74083675,0.16181267,0.72811097,0.15866996,0.71577531,0.15496337,0.70472015,0.15204939,0.69224314,0.1485745,0.947100563,0.900853493,0.908716595,0.827970185,0.858789843,0.891852453,0.794556595,0.82895436,0.865096495,0.896656524,0.99721468,0.87020621,1,0.79265086,0.9963313,0.77182902,0.75598559,0.73198457,0.7255867,0.71973467,0.71345454,0.70531,0.6962346,0.68918046,0.68063716,0.67379707,0.106858235,-0.070059961
0.66626104,-0.347543,0.70506687,-0.4050915,0.78233194,-0.4226682,0.68673902,-0.3587999,0.72557992,-0.41198,0.79311512,-0.4506678,0.72645407,-0.3525249,0.78006463,-0.4274517,0.75262554,-0.4314276,0.97087298,-0.5691946,1,-0.4694015,1,0.22786652,0.98572396,0.2237728,0.97982649,0.22169574,0.97021852,0.21821845,0.98063899,0.21534522,0.83810637,0.18814484,0.82424921,0.18476411,0.79245107,0.17636128,0.77620888,0.1724666,0.76404407,0.16851201,0.74987795,0.16501145,0.73756708,0.1611237,0.72483138,0.15797766,0.71227245,0.15427063,0.70112893,0.15131917,0.68850975,0.14784683,0.947683079,0.901219696,0.909072793,0.828031866,0.858989672,0.892365307,0.794603331,0.829196791,0.86549303,0.896485355,0.99828034,0.87047695,1,0.79230038,0.99448951,0.77023285,0.75425448,0.73110241,0.72493273,0.71913139,0.71268573,0.7043907,0.69526475,0.68796276,0.67929056,0.67227303,0.192079011,-0.050177207
0.66623419,-0.3468956,0.70517164,-0.404607,0.78262274,-0.4217809,0.68719809,-0.3578784,0.72577141,-0.4106199,0.79363446,-0.4496002,0.72690037,-0.3515372,0.78068397,-0.4267789,0.75352779,-0.4317612,0.97163506,-0.569885,1,-0.4698492,1,0.22785672,0.98595935,0.22380677,0.980382,0.22177784,0.97111366,0.21835073,0.98190445,0.21551923,0.83945859,0.18830535,0.82604623,0.18501687,0.79553,0.1769239,0.77974015,0.17316705,0.76818789,0.16937208,0.75433587,0.16597913,0.74262023,0.16223714,0.7301243,0.15917244,0.71815912,0.15553046,0.70723564,0.15271035,0.69517888,0.14928423,0.94739232,0.901080228,0.908888428,0.828005392,0.858847405,0.89201979,0.794599858,0.82909977,0.86536617,0.896615326,0.99745902,0.87016931,1,0.79317151,0.99614018,0.77183588,0.75618821,0.73291429,0.72657489,0.72063054,0.7143178,0.70632472,0.69779903,0.69122462,0.68294459,0.67623032,0.109187183,-0.059791138
0.66791347,-0.3483814,0.70695415,-0.4052965,0.78507922,-0.4237017,0.68857849,-0.359027,0.72802161,-0.4132959,0.79594283,-0.4525979,0.72858947,-0.3541062,0.78225275,-0.430231,0.75335552,-0.4343398,0.97188738,-0.5737601,1,-0.4713967,1,0.22791325,0.98513783,0.2236314,0.9785011,0.22132903,0.96810501,0.21763552,0.97770426,0.21455463,0.83519924,0.1871594,0.82140579,0.18375908,0.7912699,0.17573023,0.77584216,0.17207288,0.76420945,0.16830162,0.75059577,0.16499391,0.73878626,0.16127019,0.72648944,0.15827448,0.71442686,0.15469488,0.70347801,0.15188142,0.69151554,0.14850833,0.948219195,0.901571275,0.909334879,0.827987541,0.858950535,0.892519009,0.794870682,0.829534653,0.866040306,0.896666889,0.99841046,0.87063794,1,0.79432738,0.99524333,0.77097308,0.75526596,0.73214882,0.72531735,0.7186742,0.71192135,0.70393072,0.69598174,0.68991533,0.68179043,0.67500783,0.113097409,-0.016627105
0.66592363,-0.3471311,0.70474155,-0.4048166,0.78193225,-0.4221048,0.68654788,-0.3583522,0.72522195,-0.4111807,0.79280022,-0.4498756,0.72626006,-0.3518777,0.77992954,-0.4267338,0.75285065,-0.4311067,0.97099174,-0.56879,1,-0.4694631,1,0.22785594,0.98590345,0.22380699,0.98024097,0.22178153,0.97088353,0.21835789,0.98156685,0.21552789,0.83905267,0.1883552,0.82533289,0.18500434,0.79364734,0.17662276,0.77741047,0.17272531,0.76533591,0.16878034,0.75118243,0.16527749,0.73896232,0.16139985,0.72623918,0.15825199,0.71377201,0.15454368,0.70267764,0.15160326,0.69011306,0.14812913,0.947476915,0.901099582,0.908953563,0.828025974,0.858935793,0.892196977,0.794569608,0.829101825,0.865339134,0.896547215,0.99789144,0.87033061,1,0.79226759,0.99501443,0.77074795,0.75484137,0.73176324,0.72565316,0.71987397,0.71340955,0.70505806,0.69579822,0.68855839,0.67999851,0.67311339,0.169487321,-0.058857817
0.66739441,-0.3483476,0.70637447,-0.4051564,0.78427836,-0.4234872,0.68807745,-0.3589553,0.72749622,-0.4130587,0.79513765,-0.4521886,0.72813617,-0.3540423,0.7817088,-0.4298871,0.75302563,-0.4338598,0.97145797,-0.5733058,1,-0.4718097,1,0.22791145,0.98516221,0.22363656,0.97855773,0.22134213,0.9681954,0.21765509,0.9777916,0.21458264,0.83521391,0.18723468,0.82114077,0.18375564,0.78972493,0.17536979,0.7738194,0.1715431,0.76159498,0.1675817,0.74768279,0.16414426,0.73530335,0.16024873,0.72280159,0.15715944,0.71017454,0.15350657,0.69909286,0.15054209,0.68655373,0.14711901,0.948135649,0.901480377,0.909292988,0.827997515,0.858968121,0.892514107,0.794952204,0.82952769,0.865912066,0.896748531,0.99813999,0.87061126,1,0.79368677,0.99520702,0.770637,0.75476191,0.73148821,0.72472145,0.71804205,0.71101862,0.70260535,0.69382176,0.68724108,0.67899736,0.67215625,0.112369346,-0.017900352
0.66597182,-0.3465907,0.70477279,-0.4044614,0.78200918,-0.4216144,0.68660701,-0.3578781,0.72505878,-0.4106479,0.79286283,-0.4494235,0.72609995,-0.3512637,0.77987225,-0.4261733,0.75290232,-0.430701,0.97112127,-0.5680516,1,-0.4683476,1,0.22785,0.98597168,0.22382444,0.98039253,0.22182626,0.97112447,0.21843194,0.98194017,0.21562429,0.83945823,0.18843355,0.82604431,0.18516201,0.79555084,0.17705642,0.77975158,0.1732784,0.76822346,0.16947415,0.75435455,0.16606249,0.74264324,0.1623122,0.73012741,0.15923226,0.71816063,0.15557801,0.70724307,0.15275155,0.69516081,0.14931564,0.947533708,0.901199279,0.909002267,0.828070946,0.858971397,0.892230739,0.794480045,0.829102933,0.865413529,0.896466481,0.99796001,0.87018924,1,0.79229085,0.99489555,0.77093197,0.75526961,0.7331386,0.72740847,0.7218924,0.71559338,0.7073983,0.69852232,0.6916146,0.68331185,0.67662992,0.183974953,-0.062827669
0.66605396,-0.3470009,0.70498106,-0.4048667,0.7822996,-0.4218937,0.68707307,-0.3581212,0.72551381,-0.4106313,0.79331012,-0.4494881,0.7267041,-0.3514869,0.78047388,-0.4264471,0.75357768,-0.4314441,0.97159523,-0.5693133,1,-0.4697865,1,0.22784587,0.98610019,0.22383871,0.98070136,0.22185938,0.9716241,0.21848394,0.98261434,0.21569368,0.84019718,0.18852033,0.8267766,0.18524142,0.79587184,0.17710481,0.77987834,0.17331647,0.76822568,0.16950734,0.75422537,0.16608635,0.74242766,0.16233217,0.72980267,0.1592419,0.7177584,0.15557634,0.70675523,0.15274548,0.69458429,0.14929825,0.947224741,0.900958992,0.908796616,0.827992096,0.858822636,0.891929573,0.794539493,0.828997841,0.865221816,0.896562006,0.99750379,0.87023083,1,0.79308632,0.99617093,0.77186663,0.75604383,0.73196128,0.72542749,0.71953847,0.71342795,0.70561084,0.69719138,0.69052032,0.68201019,0.67514158,0.115680789,-0.067396572
0.66522883,-0.346768,0.70399963,-0.4047704,0.78088829,-0.4215536,0.68603934,-0.3581147,0.7242656,-0.4102758,0.79179466,-0.4487608,0.72553955,-0.3510107,0.77926762,-0.4253834,0.75297863,-0.430182,0.97094071,-0.5673476,1,-0.4693262,1,0.2278294,0.98628252,0.2238894,0.98110147,0.22198895,0.97225912,0.21869745,0.98349052,0.21597128,0.84102332,0.18888385,0.8274504,0.18558442,0.79540962,0.17716978,0.77892439,0.17322483,0.76683311,0.16927147,0.75250922,0.165727,0.74029171,0.16184393,0.72742124,0.15865986,0.71496116,0.15491787,0.70382816,0.15197636,0.69118057,0.14847199,0.947039059,0.900810995,0.908700806,0.827985671,0.858840921,0.891910604,0.794401347,0.828858969,0.864994212,0.896538337,0.9976222,0.87032598,1,0.79179257,0.99539817,0.77110558,0.75504879,0.7311904,0.72514334,0.71974082,0.7136899,0.7055367,0.69620135,0.68866842,0.67985399,0.67286247,0.170004267,-0.078548775
0.66697326,-0.3479697,0.70589679,-0.4050599,0.78357394,-0.4231063,0.6875909,-0.3588258,0.72679523,-0.4125949,0.79441673,-0.4515834,0.72752466,-0.3534267,0.78111584,-0.4289411,0.7528828,-0.4328907,0.97124833,-0.5716823,1,-0.4705761,1,0.22789476,0.98536543,0.22368608,0.97901601,0.22147205,0.96892587,0.21785563,0.97882239,0.21486364,0.83625904,0.18756738,0.82228457,0.18412922,0.79082568,0.17575395,0.77483526,0.17190973,0.76267123,0.16795905,0.74869231,0.16450455,0.73637229,0.16061874,0.72380518,0.15751336,0.71123657,0.15384444,0.70014878,0.15089158,0.68761417,0.14745293,0.947991444,0.901406996,0.909228015,0.828022365,0.858988548,0.892479134,0.794828366,0.829409873,0.865766749,0.896623043,0.99817954,0.87047465,1,0.79319986,0.99489931,0.77041534,0.75460675,0.73169271,0.72516936,0.71877074,0.71188676,0.70346911,0.69452595,0.68771269,0.67936383,0.67249535,0.143121845,-0.029746999
0.66490901,-0.3463335,0.7036566,-0.4044185,0.78051535,-0.4209543,0.68586069,-0.357623,0.72379513,-0.4095151,0.79139926,-0.4479793,0.72518115,-0.3503084,0.77898646,-0.4245996,0.75304139,-0.4296964,0.97097141,-0.5666263,1,-0.468958,1,0.22781942,0.98643472,0.2239222,0.981446,0.22207135,0.97280954,0.21883151,0.98427201,0.21614607,0.84181972,0.18907887,0.82842571,0.18582417,0.79676431,0.17748769,0.78038737,0.17356522,0.7684977,0.16965018,0.75424979,0.16612174,0.74222103,0.16227402,0.72940816,0.15910249,0.71713535,0.15536961,0.70608611,0.15246191,0.69358916,0.14896416,0.946904591,0.900748187,0.908625813,0.82798743,0.858812775,0.891807896,0.794323945,0.82878051,0.864898021,0.896554064,0.99743512,0.87021962,1,0.79159672,0.99557434,0.77139177,0.75545774,0.73211159,0.72631521,0.72105725,0.71500988,0.70678516,0.69733986,0.68987353,0.68121735,0.67439805,0.167988023,-0.086334848
0.66655031,-0.3477281,0.70541723,-0.4052147,0.78282641,-0.4228863,0.68711783,-0.3589041,0.72603787,-0.4122021,0.79364813,-0.4510033,0.72688643,-0.3527861,0.7805064,-0.4278991,0.75286246,-0.431941,0.97111873,-0.5699693,1,-0.4696843,1,0.22787162,0.98566664,0.2237565,0.97969919,0.22165363,0.9700167,0.21814902,0.98035922,0.21525492,0.83784853,0.18802757,0.82402467,0.1846512,0.7925094,0.17632985,0.77639006,0.17248211,0.76433633,0.16857098,0.75024807,0.16510747,0.73804678,0.16125873,0.7253672,0.15813934,0.71291785,0.15445449,0.70179556,0.15153563,0.68930553,0.14807855,0.947725521,0.901249031,0.909091357,0.828025105,0.858973863,0.892356795,0.794649459,0.829229806,0.865550514,0.896488511,0.9982598,0.87046404,1,0.79276938,0.99474481,0.77048032,0.75452801,0.73105347,0.72464982,0.71869156,0.71229245,0.70417939,0.69541743,0.68836966,0.67972364,0.6726879,0.172861066,-0.046570895
0.66686923,-0.3477209,0.70572408,-0.4049558,0.78329937,-0.4229552,0.68728515,-0.3587707,0.72640927,-0.4125316,0.79405505,-0.4514296,0.72708913,-0.3531719,0.78069334,-0.4284991,0.75258138,-0.4322258,0.97101634,-0.5705322,1,-0.4694086,1,0.22788905,0.98539851,0.22370178,0.97908294,0.22151504,0.96902972,0.21792199,0.97898786,0.21495733,0.83642097,0.1876722,0.82251967,0.18426484,0.79133498,0.17595813,0.7754272,0.17213482,0.76340859,0.16821989,0.74947263,0.16477936,0.73728269,0.16092584,0.72473869,0.15782945,0.71229522,0.15416658,0.70123838,0.15124301,0.68881112,0.14780742,0.948063951,0.901481348,0.909288699,0.828061879,0.859055571,0.892588842,0.794736175,0.829400689,0.865801092,0.896491116,0.99848845,0.87045992,1,0.79279195,0.99424867,0.77005342,0.75428849,0.73201736,0.72583955,0.71971899,0.71292215,0.70448823,0.69551968,0.68859826,0.68024393,0.67339018,0.185577189,-0.032920289
0.66564054,-0.3466959,0.70453955,-0.4045945,0.78172957,-0.4214078,0.6867631,-0.357759,0.72501532,-0.409999,0.79277048,-0.4487878,0.72632344,-0.3509657,0.78011934,-0.4257936,0.75355339,-0.4310053,0.97150265,-0.5687774,1,-0.4698548,1,0.22783754,0.98622999,0.2238657,0.98099724,0.22192706,0.97209761,0.21859434,0.98327054,0.21583835,0.84084467,0.18869686,0.82745734,0.18542454,0.79633806,0.17722045,0.78023634,0.17338871,0.76851389,0.16954212,0.75445229,0.16608762,0.74258776,0.16230043,0.72992322,0.15918652,0.71781462,0.15550132,0.70681714,0.15264385,0.69455041,0.14918291,0.947061495,0.900850915,0.908698912,0.827978246,0.858783992,0.891817561,0.794503121,0.828919589,0.865083577,0.896606809,0.99723411,0.87016056,1,0.79274516,0.9963952,0.7720105,0.75622283,0.7322994,0.72594516,0.72019539,0.71408164,0.70612647,0.69735764,0.69046482,0.68195413,0.67513117,0.108746882,-0.073927265
0.66715929,-0.3478879,0.70611179,-0.405044,0.7838821,-0.4230712,0.68779361,-0.358742,0.72697962,-0.4125275,0.79474139,-0.4516052,0.72770225,-0.3533017,0.78134435,-0.4289563,0.75306687,-0.4330374,0.97146255,-0.571823,1,-0.4703602,1,0.22789397,0.98538133,0.22368877,0.97905422,0.22147772,0.96898738,0.21786478,0.97892547,0.21487627,0.83639678,0.18756128,0.82257834,0.18416374,0.79176084,0.17595984,0.77600767,0.17219487,0.7641418,0.16833432,0.75031296,0.16494025,0.73827872,0.16113616,0.72581762,0.15807486,0.71353181,0.15444111,0.70252064,0.15155957,0.69026901,0.1481447,0.948003135,0.901436694,0.909232922,0.828021453,0.858975703,0.892458911,0.794793798,0.829406644,0.865809148,0.896590712,0.99820806,0.87044242,1,0.79347384,0.99503312,0.77066223,0.7549357,0.73210489,0.72560131,0.71928065,0.71257435,0.70438251,0.69584316,0.6892538,0.68096727,0.67412703,0.138431362,-0.030430907
0.66771428,-0.3483081,0.70668774,-0.4051643,0.78469317,-0.423655,0.68822005,-0.3590411,0.72769758,-0.4134136,0.7954771,-0.4525872,0.72820183,-0.3542041,0.78180723,-0.4301131,0.75290115,-0.4338245,0.97148404,-0.5730727,1,-0.4708071,1,0.22791524,0.98506387,0.22362294,0.97832159,0.22130915,0.96781494,0.21760422,0.97729296,0.21451339,0.83473092,0.18713123,0.8207734,0.18369224,0.79012509,0.17550582,0.77452186,0.17177414,0.76263001,0.16791667,0.74890179,0.16455147,0.73683116,0.16074897,0.72445545,0.15771163,0.71213026,0.15410029,0.70112348,0.15121697,0.68890223,0.14782206,0.948339297,0.901642388,0.909417409,0.828022296,0.859027244,0.892673229,0.794889351,0.829574429,0.866071131,0.896580317,0.99859819,0.87059066,1,0.79376793,0.99455908,0.7702067,0.75450795,0.73201906,0.72543681,0.71890395,0.71200697,0.7037646,0.69536155,0.68891283,0.68070875,0.67386304,0.146791047,-0.013917265
0.66601241,-0.3474324,0.70492478,-0.4050677,0.78220073,-0.4222878,0.68692695,-0.3584788,0.72561228,-0.4111504,0.79318666,-0.4499278,0.72675203,-0.3520498,0.78041666,-0.4269995,0.75334037,-0.4317267,0.97134439,-0.5698919,1,-0.4706557,1,0.22785526,0.98597132,0.22381078,0.98040936,0.2217873,0.97115642,0.21836616,0.98192833,0.21554012,0.83945369,0.18837246,0.82571811,0.18500974,0.79373856,0.17659649,0.77737647,0.17269014,0.76519947,0.16873528,0.75096631,0.16522601,0.73866999,0.16133996,0.72588401,0.15818567,0.71334757,0.15447044,0.70219921,0.15152162,0.68956491,0.14804155,0.947266207,0.900931342,0.908807788,0.827963144,0.858821242,0.89197728,0.794629669,0.829040759,0.865213671,0.896644966,0.99749868,0.87036622,1,0.79285806,0.99603214,0.77145543,0.75545633,0.73098505,0.72433584,0.71832714,0.71202787,0.70395046,0.69499284,0.68786534,0.67915158,0.67211909,0.113968928,-0.060609986
0.66609492,-0.3475238,0.70499729,-0.4050997,0.78229123,-0.4224249,0.68694842,-0.3585819,0.72569553,-0.4113876,0.79324755,-0.4501621,0.72677921,-0.3522405,0.78042303,-0.4272253,0.75322241,-0.4317961,0.97126925,-0.5699691,1,-0.4705807,1,0.22785973,0.98589774,0.22379684,0.98023861,0.22175302,0.97088348,0.21831002,0.9815462,0.21546659,0.83905509,0.18828843,0.82526178,0.18491128,0.79323054,0.17647606,0.7768676,0.17256369,0.76464379,0.16859587,0.75041032,0.16508206,0.73806472,0.16118405,0.72528044,0.15802722,0.71269421,0.15431141,0.70153505,0.15135113,0.68886549,0.147871,0.947359441,0.900989645,0.908864258,0.827973725,0.858851856,0.892055994,0.794648593,0.82908329,0.865275096,0.896631715,0.99762436,0.87038581,1,0.79280391,0.99577066,0.77119491,0.75519242,0.73094762,0.72434082,0.71831335,0.71194074,0.70379475,0.6947702,0.68760261,0.6788957,0.67186057,0.124417289,-0.057103965
0.66680045,-0.3478228,0.70573785,-0.4051503,0.78333001,-0.4229222,0.68751558,-0.3587796,0.72654067,-0.4122035,0.79422352,-0.4511662,0.72739076,-0.3529502,0.78102714,-0.4283676,0.75314066,-0.4326049,0.97140013,-0.5711232,1,-0.470372,1,0.22788068,0.98557737,0.22372972,0.97950419,0.22158319,0.96970788,0.21803237,0.97992162,0.21510298,0.83741356,0.18784027,0.82360246,0.18445187,0.79233091,0.17617075,0.77634505,0.17235552,0.7643512,0.16846106,0.75036333,0.16502512,0.73821994,0.16119156,0.72562842,0.1580958,0.71323745,0.15443159,0.70216107,0.15152547,0.68975977,0.14808607,0.947760956,0.901267488,0.909095128,0.828003446,0.858931311,0.892311381,0.794734688,0.829282682,0.865610307,0.896592314,0.99802966,0.87043346,1,0.7932609,0.99528319,0.77084406,0.7549919,0.73152038,0.72493636,0.7187259,0.71218577,0.70406456,0.69542045,0.68862481,0.6801435,0.67319505,0.13525601,-0.040657943
0.66741178,-0.3483793,0.7063061,-0.4052766,0.78409825,-0.4237557,0.68776997,-0.3592942,0.72721243,-0.4136136,0.79479855,-0.4525822,0.72769086,-0.3543158,0.78122175,-0.4298481,0.75247475,-0.4331948,0.97103997,-0.5720781,1,-0.4702922,1,0.22791066,0.98508699,0.22363529,0.97836714,0.22134434,0.9678845,0.2176583,0.97737964,0.21459032,0.83478165,0.18724839,0.82064566,0.1837763,0.78920219,0.17540039,0.77327642,0.17157222,0.76105055,0.16761975,0.74710176,0.16417836,0.73471048,0.16028928,0.7221642,0.15719406,0.70952035,0.15353477,0.69839601,0.15057574,0.6858392,0.14714524,0.948333455,0.901618811,0.909427246,0.82803886,0.859078972,0.892754615,0.794859967,0.829548292,0.866008784,0.896499307,0.99881785,0.87065553,1,0.79315503,0.99394652,0.76961495,0.75378499,0.73125716,0.72477893,0.71835608,0.71140069,0.70296395,0.69411585,0.68722579,0.67880343,0.67182008,0.183540455,-0.016428665
0.66727893,-0.347626,0.70614494,-0.4047923,0.78391107,-0.4229902,0.68757189,-0.3586318,0.72680108,-0.4127216,0.79461734,-0.4517507,0.72734486,-0.3532867,0.78099061,-0.4288583,0.75253501,-0.4324486,0.97113542,-0.5708641,1,-0.4687987,1,0.22789867,0.98524383,0.22367109,0.97872443,0.2214377,0.96845582,0.2178019,0.97821337,0.21479104,0.83564826,0.18745067,0.82186715,0.18407137,0.79158228,0.17596286,0.77606051,0.17224237,0.76439344,0.16842581,0.75071186,0.16506583,0.73884373,0.16130077,0.72649327,0.15826664,0.71436466,0.15465509,0.70342699,0.15180815,0.69134794,0.14841152,0.948315267,0.901679932,0.909438279,0.828094432,0.859111554,0.892745864,0.794744713,0.829509426,0.866018145,0.89641336,0.99875715,0.87043316,1,0.79305687,0.99393469,0.76993551,0.75436764,0.73285567,0.72684271,0.72074913,0.71395451,0.70561227,0.69701256,0.69041167,0.68226959,0.67554319,0.197285224,-0.025151009
